section,entry_type,jp,kana,meaning,example_jp,example_ko,extra_json,raw_ocr,level
가타카나,katakana,ピストル,ぴすとる,"피스톨, 권총",ピストルを撃つ。,권총을 쏘다.,,ピストル ぴすとる ピストルを撃つ。,N2
가타카나,katakana,ビニール,びにーる,비닐,大量のビニール袋を使用する。,대량의 비닐 봉투를 사용하다.,,ビニール びにーる 大量のビニール袋を使用する。,N2
가타카나,katakana,ピンポン,ぴんぽん,탁구,友達とピンポンをする。,친구와 탁구를 치다.,,ピンポン ぴんぽん 友達とピンポンをする。,N2
가타카나,katakana,ブーム,ぶーむ,"붐, 유행",ブームを呼ぶ。,유행을 부르다.,,ブーム ぶーむ ブームを呼ぶ。,N2
가타카나,katakana,フライパン,ふらいぱん,프라이팬,肉をフライパンに入れて炒める。,고기를 프라이팬에 넣고 볶다.,,フライパン ふらいぱん 肉をフライパンに入れて炒める。,N2
가타카나,katakana,プラスチック,ぷらすちっく,플라스틱,プラスチックの椅子は軽い。,플라스틱 의자는 가볍다.,,プラスチック ぷらすちっく プラスチックの椅子は軽い。,N2
가타카나,katakana,プラットホーム,ぷらっとほーむ,플랫폼,プラットホームに人があふれる。,플랫폼에 사람이 넘친다.,,プラットホーム ぷらっとほーむ プラットホームに人があふれる。,N2
가타카나,katakana,フリー,ふりー,"프리, 자유로움, 무료",フリーな立場で発言する。,자유로운 입장에서 발언하다.,,フリー ふりー フリーな立場で発言する。,N2
가타카나,katakana,フルーツ,ふるーつ,과일,食後にフルーツを食べる。,식후에 과일을 먹다.,,フルーツ ふるーつ 食後にフルーツを食べる。,N2
가타카나,katakana,プロ,ぷろ,"프로, 전문가",アマチュアからプロになる。,아마추어에서 프로가 되다.,,プロ ぷろ アマチュアからプロになる。,N2
가타카나,katakana,ブローチ,ぶろーち,브로치,ブローチを胸につける。,브로치를 가슴에 달다.,,ブローチ ぶろーち ブローチを胸につける。,N2
가타카나,katakana,プログラム,ぷろぐらむ,프로그램,効果的な教育プログラムを立てる。,효과적인 교육 프로그램을 세우다.,,プログラム ぷろぐらむ 効果的な教育プログラムを立てる。,N2
가타카나,katakana,ベテラン,べてらん,베테랑,山口さんは経歴20年のベテランだ。,야마구치 씨는 경력 20년의 베테랑이다.,,ベテラン べてらん 山口さんは経歴20年のベテランだ。,N2
가타카나,katakana,ヘリコプター,へりこぷたー,헬리콥터,ヘリコプターで運ぶ。,헬리콥터로 옮기다.,,ヘリコプター へりこぷたー ヘリコプターで運ぶ。,N2
가타카나,katakana,ペンキ,ぺんき,페인트,ペンキを塗る。,페인트를 바르다.,,ペンキ ぺんき ペンキを塗る。,N2
가타카나,katakana,ベンチ,べんち,벤치,公園のベンチに座る。,공원의 벤치에 앉다.,,ベンチ べんち 公園のベンチに座る。,N2
가타카나,katakana,ホームステイ,ほーむすてい,홈스테이,海外でホームステイする。,해외에서 홈스테이 하다.,,ホームステイ ほーむすてい 海外でホームステイする。,N2
가타카나,katakana,マーケット,まーけっと,"마켓, 시장",マーケットを広げる。,시장을 확대하다.,,マーケット まーけっと マーケットを広げる。,N2
가타카나,katakana,マイク,まいく,마이크,マイクを通じて話す。,마이크를 통해서 이야기하다.,,マイク まいく マイクを通じて話す。,N2
가타카나,katakana,マイペース,まいぺーす,마이 페이스,マイペースで仕事をする。,마이 페이스로 일을 하다.,,マイペース まいぺーす マイペースで仕事をする。,N2
가타카나,katakana,マスター,ますたー,마스터,フランス語をマスターする。,프랑스어를 마스터하다.,,マスター ますたー フランス語をマスターする。,N2
가타카나,katakana,ミシン,みしん,"미싱, 재봉틀",ミシンで服を作る。,재봉틀로 옷을 만들다.,,ミシン みしん ミシンで服を作る。,N2
가타카나,katakana,メモ,めも,메모,要点をメモする。,요점을 메모하다.,,メモ めも 要点をメモする。,N2
가타카나,katakana,メリット,めりっと,"메리트, 장점",何のメリットもない。,아무런 메리트도 없다.,,メリット めりっと 何のメリットもない。,N2
가타카나,katakana,モーター,もーたー,모터,モーターを止める。,모터를 정지시키다.,,モーター もーたー モーターを止める。,N2
가타카나,katakana,モダン,もだん,"모던, 현대적",モダンな建物を建てる。,현대적인 건물을 짓다.,,モダン もだん モダンな建物を建てる。,N2
가타카나,katakana,モデル,もでる,모델,写真のモデルになる。,사진 모델이 되다.,,モデル もでる 写真のモデルになる。,N2
가타카나,katakana,モノレール,ものれーる,모노레일,新しいモノレールが開通する。,새로운 모노레일이 개통되다.,,モノレール ものれーる 新しいモノレールが開通する。,N2
가타카나,katakana,ヨット,よっと,요트,ヨットに乗る。,요트를 타다.,,ヨット よっと ヨットに乗る。,N2
가타카나,katakana,ライター,らいたー,라이터,ライターで火をつける。,라이터로 불을 붙이다.,,ライター らいたー ライターで火をつける。,N2
가타카나,katakana,ラケット,らけっと,라켓,ラケットが折れてしまう。,라켓이 부러져 버리다.,,ラケット らけっと ラケットが折れてしまう。,N2
가타카나,katakana,ラッシュアワー,らっしゅあわー,러시아워,朝夕のラッシュアワーは道が大変込む。,아침저녁의 러시아워는 길이 매우 혼잡스럽다.,,ラッシュアワー らっしゅあわー 朝夕のラッシュアワーは道が大変込む。,N2
가타카나,katakana,リズム,りずむ,리듬,音楽のリズムに合わせて踊る。,음악의 리듬에 맞추어 춤추다.,,リズム りずむ 音楽のリズムに合わせて踊る。,N2
가타카나,katakana,リハーサル,りはーさる,리허설,演劇のリハーサルをする。,연극 리허설을 하다.,,リハーサル りはーさる 演劇のリハーサルをする。,N2
가타카나,katakana,リラックス,りらっくす,"릴랙스, 긴장 완화",音楽を聴きながらリラックスしたい。,음악을 들으며 긴장을 풀고 싶다.,,リラックス りらっくす 音楽を聴きながらリラックスしたい。,N2
가타카나,katakana,レクリエーション,れくりえーしょん,레크리에이션,ストレス解消のためにレクリエーションも必要だ。,스트레스 해소를 위해 레크리에이션도 필요하다.,,レクリエーション れくりえーしょん ストレス解消のためにレクリエーションも必要だ。,N2
가타카나,katakana,レジャー,れじゃー,레저,レジャー活動が盛んに行われる。,레저 활동이 활발히 이루어지다.,,レジャー れじゃー レジャー活動が盛んに行われる。,N2
가타카나,katakana,レポーター,れぽーたー,리포터,レポーターを務める。,리포터를 맡다.,,レポーター れぽーたー レポーターを務める。,N2
가타카나,katakana,レンタル,れんたる,"렌탈, 대여",自転車をレンタルして観光地を巡る。,자전거를 렌탈하여 관광지를 돌다.,,レンタル れんたる 自転車をレンタルして観光地を巡る。,N2
가타카나,katakana,ロケット,ろけっと,로켓,ロケットを発射する。,로켓을 발사하다.,,ロケット ろけっと ロケットを発射する。,N2
가타카나,katakana,ロッカー,ろっかー,로커,荷物を入れてロッカーに鍵をかける。,짐을 넣고 로커에 열쇠를 채우다.,,ロッカー ろっかー 荷物を入れてロッカーに鍵をかける。,N2
가타카나,katakana,ワイン,わいん,와인,ぶどうからワインを生産する。,포도로 와인을 생산하다.,,ワイン わいん ぶどうからワインを生産する。,N2
동사,verb,逸れる,それる,"빗나가다, 벗어나다",話が横道に逸れる。,이야기가 옆길로 빠지다(본론에서 벗어나다).,,それる それる 話が横道に逸れる。,N2
명사,noun,へそ,へそ,배꼽,,,,へそ 배꼽,N2
명사,noun,ほうき,ほうき,빗자루,,,,ほうき 빗자루,N2
명사,noun,保健,ほけん,보건,,,,保健 보건 ほけん,N2
명사,noun,保証,ほしょう,보증,,,,保証 보증 ほしょう,N2
명사,noun,冒険,ぼうけん,모험,,,,冒険 모험 ぼうけん,N2
명사,noun,分布,ぶんぷ,분포,,,,分布 분포 ぶんぷ,N2
명사,noun,分析,ぶんせき,분석,,,,分析 분석 ぶんせき,N2
명사,noun,分量,ぶんりょう,분량,,,,分量 분량 ぶんりょう,N2
명사,noun,別人,べつじん,"딴 사람, 별인",,,,別人 딴 사람 べつじん,N2
명사,noun,剃刀,かみそり,면도칼,,,,剃刀 면도칼 かみそり,N2
명사,noun,包帯,ほうたい,붕대,,,,包帯 붕대 ほうたい,N2
명사,noun,包装,ほうそう,포장,,,,包装 포장 ほうそう,N2
명사,noun,北米,ほくべい,북미,,,,北米 북미 ほくべい,N2
명사,noun,川岸,かわぎし,강기슭,,,,川岸 강기슭 かわぎし,N2
명사,noun,感激,かんげき,감격,,,,感激 감격 かんげき,N2
명사,noun,換気,かんき,환기,,,,換気 환기 かんき,N2
명사,noun,放出,ほうしゅつ,방출,,,,放出 방출 ほうしゅつ,N2
명사,noun,文脈,ぶんみゃく,문맥,,,,文脈 문맥 ぶんみゃく,N2
명사,noun,方向,ほうこう,방향,,,,方向 방향 ほうこう,N2
명사,noun,方角,ほうがく,"방위, 방향",,,,方角 방위 ほうがく,N2
명사,noun,方言,ほうげん,"방언, 사투리",,,,方言 방언 ほうげん,N2
명사,noun,方針,ほうしん,방침,,,,方針 방침 ほうしん,N2
명사,noun,暴力,ぼうりょく,폭력,,,,暴力 폭력 ぼうりょく,N2
명사,noun,暴行,ぼうこう,폭행,,,,暴行 폭행 ぼうこう,N2
명사,noun,暴言,ぼうげん,폭언,,,,暴言 폭언 ぼうげん,N2
명사,noun,望遠鏡,ぼうえんきょう,망원경,,,,望遠鏡 망원경 ぼうえんきょう,N2
명사,noun,柄,がら,무늬,,,,柄 무늬 がら,N2
명사,noun,棒,ぼう,"막대기, 봉",,,,棒 막대기 ぼう,N2
명사,noun,歓迎,かんげい,환영,,,,歓迎 환영 かんげい,N2
명사,noun,殻,から,껍질,,,,殻 껍질 から,N2
명사,noun,為替,かわせ,"환율, 외환",,,,為替 환율 かわせ,N2
명사,noun,牧場,ぼくじょう,목장,,,,牧場 목장 ぼくじょう,N2
명사,noun,牧畜,ぼくちく,목축,,,,牧畜 목축 ぼくちく,N2
명사,noun,瓦,かわら,기와,,,,瓦 기와 かわら,N2
명사,noun,癌,がん,암,,,,癌 암 がん,N2
명사,noun,監視,かんし,감시,,,,監視 감시 かんし,N2
명사,noun,神様,かみさま,"신, 하느님",,,,神様 신 かみさま,N2
명사,noun,空梅雨,からつゆ,마른 장마,,,,空梅雨 마른 장마 からつゆ,N2
명사,noun,紙くず,かみくず,"휴지, 종이 부스러기",,,,紙くず 휴지 かみくず,N2
명사,noun,補足,ほそく,"보족, 보충",,,,補足 보충 ほそく,N2
명사,noun,観客,かんきゃく,관객,,,,観客 관객 かんきゃく,N2
명사,noun,観察,かんさつ,관찰,,,,観察 관찰 かんさつ,N2
명사,noun,貨物,かもつ,화물,,,,貨物 화물 かもつ,N2
